tweet,sentiment
would you like to be a monk? c'mon lets go get drunk. do you think paul mccartney is okay? we're from rolling stone so it's okay. l.r.,neutral
pre-oder available for calibraska on july 24!! i'll order it right a way as well should everyone else!,positive
"- who doesn't love it when the ice cream truck comes to visit? national ice cream day is sunday, july 19th!",positive
photo: we-are-lucifers: hi..notice !! 4th of seprember will be realesed the new album band iron maiden...,neutral
so i got the job at dunkin and i'm leaving for cali wednesday,positive
national ice cream day is on sunday. what better way to celebrate than to check out these ice cream treats you...,positive
wonder how it feels like to be paul mccartney. like on throw back thursday does he look back and marvel at the time he was a beatle?,positive
singing rising sun out loud has got to be one of the most exhilirating and stress relieving things known to kpop fans haha risiiiiinggggggg,positive
another iron maiden beer out? this may mean another review is on the way,positive
villagers reported 15 persons killed on tuesday night as boko haram fighters returns to the village,negative
sarah from interviewed bradley for national ice cream day. catch the segment friday 12:00 ch4 to see...,positive
"if floyd mayweather only wants an 'easy' september fight, then just re , ,",neutral
this sunday is national ice cream day! celebrate it by making some delicious homemade...,positive
i bought myself a ticket for zac brown band in philly august 15. super excited!! i'm next to the pit right up front.,positive
make sure to stop by dunkin' donuts tomorrow between 6am-11am and make a donation to your favorite special...,neutral
kim kardashian on the cover of rolling stone? it's the death of rock'n'roll ... - the guardian,negative
lacis logic: gets 3rd and 4th ear holes pierced on the day she has a dunkin shift (: (:,positive
national ice cream day is this sunday! we will have free random give-aways all day!,positive
"we like to have some fun at our community. come to the pool on july 23rd, 2-3pm, to celebrate national hot dog day!",positive
george osborne (born gideon oliver osborne; 23 may 1971) is a british politician and member of the conservative party,neutral
"tuesday attack by boko haram militants on gamgara village, near the town of bosso, niger left a dozen people dead, local sources report",negative
may allah forgive the souls of all the people killed in various senseless bombings by boko haram during ramadhan and beyond including gombe,neutral
"sunday is national ice cream day, but we have the best creams minus the calories",positive
fyi philly's top spots to celebrate national ice cream day: july 19th is national ice cream day and the philad...,positive
"sunday, july 19th is national ice cream day! come to cold front and get a free mini cone with any purchase!",positive
"roman got bray wyatt hard on monday. tonight, he teams with dean ambrose to face sheamus and big show.",neutral
kim kardashian on the cover of rolling stone is not the death of rock. this is.,neutral
"it's national ice cream day. or as we diabetics call it, thursday.",neutral
"floyd mayweather should buy 1st row for all who beat the hell out of berto, berto should buy 1st row for the judge who sent floyd to jail.",negative
since dean ambrose hasn't got a match this sunday at . do you think he'll interfere in the roman/bray match?,neutral
1st/2nd gen kpop is not their taste ! i'm being sarcastic and say my boys are old cause that's what other fandoms say about them,negative
who's deion? that may be worse than the paul mccartney thing,negative
"so calibraska which be fully released on the 24th! a whole week earlier, aren't we lucky!",positive
iron maiden trooper british beer smashing through 10 million pint barrier just 2 yrs special limited edition trooper 666 be available oct,positive
not an apology and calibraska both come out on the 24th. i'm so excited,positive
ronda rousey zinged boxing star floyd mayweather at the awards wednesday.,neutral
i haven't even officially started working at dunkin yet and i already don't want to go in tomorrow lol,negative
all of calibraska will be out on the 24th im cryinfhedjs im even less ready for this,neutral
"i'm taking my death tomorrow, kpop fans make me mad",negative
"fyi on kim k's rolling stone cover is, line for line, the funniest piece in today",positive
"boko haram are so evil. even on this sacred day for all muslims, they are carrying out bombings. may the hottest part in hell be for them",negative
can't wait for sunday at randy orton is going to distroy sheamus.,positive
and some fools still believe boko haram are muslims. they kill more muslims than christians. how does that make sense? may allah help us all,negative
friday tunes!!!! best band in the world is iron maiden =p,positive
ian mckellen reciting taylor swift's bad blood lyrics is just amazing,positive
"wow, people really go in on the extra sugary donuts at 6:30am on a friday. picking up our box o' joe at dunkin.",positive
"if you ever wondered how professor x would sound like reciting the lyrics of bad blood, then this one's for you",neutral
",may allah purify the souls of the victims of insurgency and aid us with necessary strength to fight boko haram",positive
national hot dog day is saturday see you there.,neutral
saturday is national hot dog day. celebrate accordingly with ketchup & relish.,positive
your copy of go set a watchman may be missing lines at the end,neutral
". ""calibraska"" official tracklisting the ep will be available july 24th",neutral
this sunday is national ice cream day! we will be offering free gelato on the patio all day! flavors include...,positive
it's friday and national ice cream day and food truck friday so make sure you enjoy!,positive
"horrendous, may their souls rest in peace, i hope the govt redoubles their efforts to wipe out boko haram.",negative
did you know sunday is national ice cream day? what's your favorite flavor?,positive
"sunday's national ice cream day, but celebrate any day with our housemade sorbets! what do you want to try next?",positive
apr 10 1970- paul mccartney announces that he is leaving the beatles for personal & professional reasons,neutral
10:15 and i'm in the dunkin drive thru because friday,neutral
