tweet,sentiment
"de la soul were disappointing. lazy & uninvolving performance that seemed to be made up on the spot. c'mon, guys. entertainment, right?",negative
"by becoming the 1st briton to win the maillot jaune and the kom the same year? say, chris froome for instance.",neutral
friday is the day i have been waiting for since thanksgiving break was over,positive
"were going to grand bend tomorrow, and my mom said i should invite you but idk if youd wanna come hhaa!",neutral
might just go back to summersville tomorrow. fuck this place.,negative
any thoughts on lough erne on friday? looks like my only day off before christmas,neutral
he's 2nd for me behind danny elfman who does all of the tim burton movies. i love the whimsical music,positive
saw you at riot fest last sunday-incredible as always-this will be my fourth time seeing you all. love to you!,positive
the jimmy mcgovern doc just highlights everything that was released on wed 'do you think id protect people if i thought they'd kill me son?',neutral
blackpool illuminations run now up till 4th november. but who remembers the illuminations closer to home ? we...,neutral
i want to thank u and for meeting me at westfield parramatta on friday,positive
"george benson and chaka khan perform live at the l.a. county fair, pomona fairplex, thu, sep 13 7:30pm, 50% off,",neutral
any ndublets want to go by london live at hype park on saturday?,neutral
totally buying the new batman movie on blu-ray december 4th!,positive
is anyone going to runrig tomorrow,neutral
holy shit! the girl that drums for the nekromantix may be the most beautiful woman on the planet earth.,positive
on sunday the direct tgv from paris arrived in interlaken for the first time. :-) am sonntag ist der direkte...,positive
twitters you checkout this new show next saturday at 8 pm on thw cw network great cast and funny man,positive
thanksgiving leftovers still good the 2nd & 3rd time around.,positive
and also paid for not even half of the heritage classic tickets . and also we're going to the kee again monday,neutral
"for those in the dc area, check out the living earth festival on the mall - this saturday and sunday.",neutral
"breaking pointe, reality tv about ballet, featuring my client ballet west, premieres on the cw thursday 5/31 at 8pm:",neutral
watching pll halloween episode for the 3rd time,neutral
"i'm gonna start listening to metric now, so i can see them at bluesfest on the 15th.",neutral
this saturday night binghamton ny at the legion is going to be pure insanity,positive
"the summer olympics may be over, but there is still plenty of summer left to enjoy the warm weather. what are some of your favorite...",positive
at the creative alliance for the 1st time to see a screening of directing dissent about john roemer. full from mathews pizza.,neutral
that's it for kiryu for now. hoping to wrap up the main story by the end of the day. before the 10th is here. it's almost june 12th....,positive
yes it's november 3rd and yes all the halloween candy is on clearance,positive
watched the mens 100m at the london grand prix sure michael frater didnt have any underwear on he looked like his 3rd leg was hanging free,neutral
"if you need tickets for the 2cw live event in binghamton ny on nov 17th, text or email me on fb.",neutral
best part about black friday...thanksgiving leftovers,positive
let it snow interlaken,positive
come get wet & wild tomorrow for splash dance. our night swim features kyau & albert on the sound. goodtimes,positive
tune into the kicx winning weekend with 4 your chance 2 c next saturday at the kee to bala aboard the kicx bus,neutral
i'm officially 2 for 2 with my friends getting kicked out of rum runners on their 21st,negative
"just a few of the 300+ created in the last 24 hours: violet's 3rd birthday, langa vulindela reading club, want shiny hair?",neutral
", doesn't know what he's talking about mate. wilshere being saved for wednesday same with vermalen!!",negative
: we are now in a big top instead of outside due to stinky rain but should still be amazing on sunday. see you at splash dance!,positive
"sat with the parents watching the highlights from hype park on sky arts for the last few hours, theres nothing better than springsteen!",positive
falcao makes it 2-1 in the 26th minute. he is on the red team. i refuse to call them the red stars and black masters.,negative
i still want my vanilla fudge ima get some tomorrow i was really craving that all day .,positive
"spending a rainy saturday afternoon in the shops kitchen making a new crumbly vanilla fudge, rain like in tennis can effect play.",neutral
why am i not hot jam..... oh yea right cuz it's monday! fuckin fools!!!,negative
sacramento area supporters - we'll be at the whole earth festival at uc davis in the quad on may 12th and 13th.,neutral
mitchie from the 1st camp rock,positive
yes! ahhh gonna be great! are you 2 going to westfield parramatta on saturday? please follow me bella :) x,positive
get out the candy (and a toothbrush) for my saturday morning roundup on ways to use halloween candy!,positive
": new batman movie is the best! agree... excelent message! """"without the rope...""""",positive
"trip begs bree to tell him what happened the night of alejandro's murder as in the series finale of , abc sunday at 9pm",neutral
rock im park busted me on sunday... i got in illegally. soon i may get a problem.. was for 5 hours with the police...,negative
jiujitsu test tomorrow... i think it might be the first time im nervous about... anything in almost a year,negative
going to see richard dawkins & mehdi hasan debate at the oxford union tomorrow.,neutral
almost recovered from riot fest.... sunday night ended righteously eating vegan pizza with iggy and the stooges at their trailer!,positive
"falkirk sounds class my man! fri or sat? edinburgh derby on sunday, fancy it? might have a spare ticket",positive
"would love to see at westfield parramatta tomorrow, maybe you'll come by? i wish! :) <3 xo",positive
2nd part of crossfire hurricane was ace. would like to be in 70s era rolling stones please. get it on ol' iplayer etc:,positive
are you going to enrole tomorrow!?!?!?,neutral
visiting from seattle and going to check out stone brewing tomorrow. i'll say hi from you sir.,neutral
got the new job i'll b leaving for ohio june 18th,positive
