tweet,sentiment
please be performing on saturday 10th january 2015! my friend has booked this for me for christmas!! this would top it off!,positive
"organisers of the annual africa international film festival have revealed kunle afolayan's october 1, lancelot...",neutral
very interesting video clip about the blood moon tetrad worth the time to watch:,positive
"selena's greatest hits album is set to come out november 24th, & it's called for you it will include 2 new songs & 4 old songs she's done.",neutral
they're not even arsenal fans! they're the galatasaray fans who've stayed behind after wednesday.,negative
"sure let's blame amber vinson for the ebola scare, because the 1st dr to come & be treated is 2 much like right.",negative
"selena's greatest hits album will come out november 24th, & it's called 'for you' it will include 2 new songs & 4 old songs!! hzkjkanajajans",neutral
toyota hybrids only imply credits-tickle the palm to december 1st: rembwjogf,neutral
new game album 'blood moon: year of the wolf' drops tomorrow.,neutral
the coast guard station port o'connor boatcrews had a busy day friday with two search and rescue operations.,neutral
sat parked in my car to listen to the end of holiday by green day bc it reminds me of my youth,neutral
wow the 4th season of ahs is like not good,negative
you know it's friday when i'm in bed with a hot pocket and gilmore girls,positive
we are going up! i just guided leeds united to 2nd place in non-league c (full version),positive
"ahead of the crunch match with rotherham tomorrow, check out my latest leeds united blog here",positive
the coast guard plucked two people off of an overturned fishing vessel in the tongass narrows wednesday:,neutral
things i have learned since oct 1: people are still very bitter about gilmore girls.,negative
"friends is gonna be on netflix in january, you're welcome",positive
sunday means verizon wireless club at the georgia dome,neutral
"the coast guard is like, """"we told this idiot not to do this on wednesday, but he went anyway."""" did he not have...",negative
how long does it take for videos to be posted on ? may have to watch tomorrow's arsenal on it.,neutral
i'm not even ashamed to admit that i'm going to watch american horror story for my 7 hr long drive to kansas city tomorrow..,positive
"selena's new album entitled """"for you"""" will be released on the 24th of november!",neutral
"home from """"roadtrip"""" and foodtrip gala with mah homies and . hahahaha. gala pa more. see you again tomorrow! :3",positive
the land before time is on netflix...i may cry with happy tears,positive
this friday gunna start my early christmas shopping so my son have everything he want come christmas morning,positive
jennifer lawrence arriving back at lax airport after being in the uk for the bfi screening of serena (oct 13th),neutral
carlo ancelotti's 5 january targets to make his side even more stronger/unstoppable! see: .,positive
after band wednesday night me and kyle were playing soccer in heritage hall trying to kick it around the bandos,neutral
"view the program for the new rna nanotechnology grc, to be held in ventura, ca feb 1-6, here:",neutral
"lots going on at barca this weekend! join us for a drink or two. kicking off your friday night, dj on 7pm till late",positive
"well that timing would be perfect, now wouldn't it? move over xmas, get into the swing of work starting feb.",positive
so we're likely to face atletico in the 2nd round and barca in the qfs (if we go through)... this wont be easy,negative
thank you for signing my t-shirt and letting us have selfies with you guys. you were amazing at the horn last wednesday! x,positive
i bought kesha's debut album for $7 in 9th grade and thought i would regret it. now i'm almost 20 and still inappropriately dancing to it.,positive
this is yougov tomorrow they could have the libdems on 41%... but seeing the right weep into their horlicks makes me smile:),positive
cech set to leave in january: atletico madrid has joined roma and real madrid in the race... [[ ff ],positive
"carlo ancelotti: """"ofcourse i would sign lionel messi. tomorrow we'll read this. we're just kidding.""""",positive
atletico madrid want to buy chelsea's petr cech in january [sunday star],neutral
"leo eyes record, barca seek boost: in the week that he marked the 10th anniversary of his competitive debut fo...",positive
spx rallying on going up 3-0 in 1st inning,positive
james rodriguez and falcao playing against the canadian men's national team tuesday... should be a close game...,positive
blow by kesha is the only song acceptable to listen to at school tomorrow,positive
"tomorrow i'm going to have my class discuss heroism, and i'm using mikasa from attack on titan as an example. :3",positive
"done with exterior xmas lights. tomorrow we work on the tree. now however its dinner, shower and time to catch up on the dvr stuff. be safe",neutral
"via : did russell ask you to address the team before thursday's practice? brian kelly: """"keivarae and i had a discussion about i",neutral
"ventura, ca : see you next wednesday night at the tavern w/",neutral
i can't imagine charles darwin would have just sat back and accepted there was no evolutionary purpose for a narwal horn. scientists?!,neutral
"today was all about ozil not being happy and leaving arsenal in jan. welbeck's good though np, we can't be that unlucky",negative
15 august......... independence day of hindusthan... 15 october........ let's make independence day of...,positive
open day at ashton sixth form tomorrow: 10am to 1pm,neutral
the horn sounds to end the 2nd period. sens down 3-0 with 29 minutes left.,neutral
7th season of the big bang theory is by far the best,positive
and so ends thursday happy hour with brian kelly.,positive
